promo_id,article_no,store_id,start_date,end_date,offer_type,discount_pct,promo_channel,has_endcap,on_promo_bay,brand,category,sub_category
N6O9JD,200307,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
3IH66W,200308,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
51OB53,200309,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
7QO4Z5,200310,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,SOFBrand01D,Beverages,Soft Drinks
33ZSMV,200323,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
30QABX,200324,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
W2EOWL,200325,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
CFS831,200326,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
4Y2LR0,200327,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
JY32HO,200328,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,SOFBrand04D,Beverages,Soft Drinks
G585I8,200335,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,JUIBrand02J,Beverages,Juice
7XW69H,200336,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,JUIBrand02J,Beverages,Juice
ZGOPJD,200337,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,JUIBrand02J,Beverages,Juice
N8EZP7,200338,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,JUIBrand02J,Beverages,Juice
QYEZG5,200339,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,JUIBrand02J,Beverages,Juice
2KRE4V,200340,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,JUIBrand02J,Beverages,Juice
9KYPOF,200329,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,JUIBrand01J,Beverages,Juice
KJW6NY,200330,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,JUIBrand01J,Beverages,Juice
QAELYY,200331,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,JUIBrand01J,Beverages,Juice
ZZ0JDC,200332,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,JUIBrand01J,Beverages,Juice
LI6978,200333,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,JUIBrand01J,Beverages,Juice
V0BJWK,200334,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,JUIBrand01J,Beverages,Juice
ON8UUJ,200401,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
S75ELT,200402,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
FEBE54,200403,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
07K5W1,200404,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
JL6L91,200405,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,YOGBrand04Y,Dairy,Yoghurt
F4X2BF,200406,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,YOGBrand05Y,Dairy,Yoghurt
IBJZP9,200407,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,YOGBrand05Y,Dairy,Yoghurt
7BMZRR,200408,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,YOGBrand05Y,Dairy,Yoghurt
45ED5G,200409,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,YOGBrand05Y,Dairy,Yoghurt
GSJ6VV,200418,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,CHEBrand02C,Dairy,Cheese
8SUOC1,200419,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,CHEBrand02C,Dairy,Cheese
Y5AYYO,200420,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,CHEBrand02C,Dairy,Cheese
V84FC3,200421,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
XQ8VA8,200422,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
X8L008,200423,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
UHBXLB,200424,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,CHEBrand03C,Dairy,Cheese
C8NOG8,200446,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
5D4F2K,200447,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
1XERP3,200448,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,DIPBrand03D,Dairy,Dips
LYEX3S,200439,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DIPBrand01D,Dairy,Dips
R5RUP1,200440,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DIPBrand01D,Dairy,Dips
3WPPBM,200441,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DIPBrand01D,Dairy,Dips
QIYFRW,200442,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DIPBrand01D,Dairy,Dips
SKP6RF,200525,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,SOABrand02S,Toiletries,Soaps
E64SKB,200526,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,SOABrand02S,Toiletries,Soaps
CBDPDX,200527,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,SOABrand02S,Toiletries,Soaps
UJJCSE,200531,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,SOABrand04S,Toiletries,Soaps
XGGOC5,200532,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,SOABrand04S,Toiletries,Soaps
KVQYWJ,200533,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,SOABrand04S,Toiletries,Soaps
85GG0V,200543,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,TOOBrand04T,Toiletries,Toothpaste
5DTAEG,200544,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,TOOBrand04T,Toiletries,Toothpaste
RY58VR,200545,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,TOOBrand04T,Toiletries,Toothpaste
W9MYYO,200537,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,TOOBrand02T,Toiletries,Toothpaste
KEAEA8,200538,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,TOOBrand02T,Toiletries,Toothpaste
4HXXPW,200539,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,TOOBrand02T,Toiletries,Toothpaste
2GKQRA,200552,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DEOBrand02D,Toiletries,Deodorant
FFZ8Q4,200553,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DEOBrand02D,Toiletries,Deodorant
VHU4BA,200554,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DEOBrand02D,Toiletries,Deodorant
WZ940V,200555,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DEOBrand02D,Toiletries,Deodorant
TKRRVW,200556,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,DEOBrand03D,Toiletries,Deodorant
Y3RZTP,200557,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,DEOBrand03D,Toiletries,Deodorant
LC6PRR,200558,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,DEOBrand03D,Toiletries,Deodorant
7MZAKG,200559,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,DEOBrand03D,Toiletries,Deodorant
MIH6MV,200591,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,BODBrand07W,Toiletries,Body Wash
4XEKZ8,200592,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,BODBrand07W,Toiletries,Body Wash
3Y0224,200593,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,BODBrand07W,Toiletries,Body Wash
WK0YEH,200594,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,BODBrand07W,Toiletries,Body Wash
VDO9KH,200584,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,BODBrand05W,Toiletries,Body Wash
BA5MF3,200585,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,BODBrand05W,Toiletries,Body Wash
6BCPWE,200586,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,BODBrand05W,Toiletries,Body Wash
IJMMB5,200587,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,BODBrand05W,Toiletries,Body Wash
JFYSYZ,200612,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,HANBrand06W,Toiletries,Hand Wash
7PQ4DD,200613,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,HANBrand06W,Toiletries,Hand Wash
V283BD,200614,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,HANBrand06W,Toiletries,Hand Wash
W56FKP,200598,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,HANBrand02W,Toiletries,Hand Wash
S0DXME,200599,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,HANBrand02W,Toiletries,Hand Wash
4PO1I3,200600,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,HANBrand02W,Toiletries,Hand Wash
MSDN1M,200601,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,HANBrand02W,Toiletries,Hand Wash
XF1PI2,200615,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,DISBrand01L,Cleaning,Dishwashing liquid
OOQ42N,200616,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,DISBrand01L,Cleaning,Dishwashing liquid
BFA37D,200617,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,DISBrand01L,Cleaning,Dishwashing liquid
L9FC1X,200618,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,DISBrand01L,Cleaning,Dishwashing liquid
X6CWZX,200630,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
SKOYTK,200631,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
06AKT7,200632,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
ZQHT2X,200633,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DISBrand05L,Cleaning,Dishwashing liquid
Z52OHK,200634,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,DISBrand01T,Cleaning,Dishwashing tablet
BM00E9,200635,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,DISBrand01T,Cleaning,Dishwashing tablet
KDTS1F,200636,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,DISBrand01T,Cleaning,Dishwashing tablet
B2VI10,200645,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DISBrand04T,Cleaning,Dishwashing tablet
9DCNWM,200646,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DISBrand04T,Cleaning,Dishwashing tablet
BXEK0Q,200647,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,DISBrand04T,Cleaning,Dishwashing tablet
929U6W,200674,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,LAUBrand06D,Cleaning,Laundry detergent
TVMK2Z,200675,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,LAUBrand06D,Cleaning,Laundry detergent
YZSILU,200676,S001,2024-07-17,2024-07-23,Half Price,50.0,Catalog,True,True,LAUBrand06D,Cleaning,Laundry detergent
3NDZ3C,200667,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,LAUBrand04D,Cleaning,Laundry detergent
C5RQNS,200668,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,LAUBrand04D,Cleaning,Laundry detergent
VSOJRP,200669,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,LAUBrand04D,Cleaning,Laundry detergent
P7R93F,200699,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,CERBrand04C,Breakfast,Cereals
EZEZ5E,200700,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,CERBrand04C,Breakfast,Cereals
HR07N8,200701,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,CERBrand04C,Breakfast,Cereals
VOEUBF,200702,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,CERBrand04C,Breakfast,Cereals
N9KR2F,200703,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,CERBrand04C,Breakfast,Cereals
VB66H3,200714,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
REM5PU,200715,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
U62RZV,200716,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
1SQQQ5,200717,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
L2XOIO,200718,S001,2024-07-17,2024-07-23,25% Off,25.0,Catalog,False,False,CERBrand07C,Breakfast,Cereals
T860X5,200751,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
ZU2ZUE,200752,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
UGWUBU,200753,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
GR6E7G,200754,S001,2024-07-17,2024-07-23,30% Off,30.0,Catalog,False,False,OATBrand06O,Breakfast,Oats
A2IZ5P,200748,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
3VOB5A,200749,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
PO4LJE,200750,S001,2024-07-17,2024-07-23,40% Off,40.0,Catalog,True,True,OATBrand05O,Breakfast,Oats
DGFJDL,200033,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand06C,Snacks,Chips
OGWLAC,200034,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand06C,Snacks,Chips
OLOLN3,200035,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand06C,Snacks,Chips
EH1VR1,200036,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand06C,Snacks,Chips
NECQOR,200037,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand06C,Snacks,Chips
OI5J8Y,200038,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand06C,Snacks,Chips
IT2KOD,200039,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand06C,Snacks,Chips
WH8N92,200040,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
TP6QAQ,200041,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
3K8A7R,200042,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
V4NMWV,200043,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
SB0UKO,200044,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
EFUKPV,200045,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
8LYMJ1,200046,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,CHIBrand07C,Snacks,Chips
QI9MQV,200113,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,BISBrand08B,Snacks,Biscuits
AYXAR6,200114,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,BISBrand08B,Snacks,Biscuits
YO6Z1T,200115,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,BISBrand08B,Snacks,Biscuits
2XCB3Y,200116,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,BISBrand08B,Snacks,Biscuits
YM33MG,200117,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,BISBrand08B,Snacks,Biscuits
1ZAQ7Q,200118,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,BISBrand08B,Snacks,Biscuits
HAK7MD,200119,S001,2024-07-24,2024-07-30,40% Off,40.0,Catalog,True,True,BISBrand08B,Snacks,Biscuits
WKZIRN,200120,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,True,BISBrand09B,Snacks,Biscuits
K6ZHH3,200121,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,True,BISBrand09B,Snacks,Biscuits
O5URTX,200122,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,True,BISBrand09B,Snacks,Biscuits
UYUCEC,200123,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,True,BISBrand09B,Snacks,Biscuits
JUIS2G,200124,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,True,BISBrand09B,Snacks,Biscuits
Y9YTJU,200125,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,True,BISBrand09B,Snacks,Biscuits
Q7X7B7,200126,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,True,BISBrand09B,Snacks,Biscuits
P9JYQN,200152,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,NUTBrand02N,Snacks,Nuts
15IKPQ,200153,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,NUTBrand02N,Snacks,Nuts
AHCUA0,200154,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,NUTBrand02N,Snacks,Nuts
9PCIFL,200155,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,NUTBrand02N,Snacks,Nuts
WDR3VW,200156,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
MJDIMB,200157,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
M271W1,200158,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
WUDCBL,200159,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
4CE7PK,200160,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,NUTBrand03N,Snacks,Nuts
WCYUKN,200175,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,CHOBrand02C,Confectionery,Chocolate
D1IVXA,200176,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,CHOBrand02C,Confectionery,Chocolate
N25WM7,200177,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,CHOBrand02C,Confectionery,Chocolate
2QLGDV,200178,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,CHOBrand02C,Confectionery,Chocolate
C2GUWJ,200179,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,CHOBrand02C,Confectionery,Chocolate
P0QI2C,200180,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,CHOBrand02C,Confectionery,Chocolate
LP81L5,200201,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,CHOBrand06C,Confectionery,Chocolate
1FLMNA,200202,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,CHOBrand06C,Confectionery,Chocolate
VYCS44,200203,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,CHOBrand06C,Confectionery,Chocolate
PHH62M,200204,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,CHOBrand06C,Confectionery,Chocolate
YZ9VLU,200205,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,CHOBrand06C,Confectionery,Chocolate
8WPFQ2,200206,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,CHOBrand06C,Confectionery,Chocolate
BHAIIW,200258,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
I08L0H,200259,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
G9NCBE,200260,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
KGV1BB,200261,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
HG5ZMT,200262,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
GA46AY,200263,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
N2D7KI,200264,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,LOLBrand05L,Confectionery,Lollies
3X7995,200232,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,LOLBrand01L,Confectionery,Lollies
5CF72G,200233,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,LOLBrand01L,Confectionery,Lollies
NNV9IB,200234,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,LOLBrand01L,Confectionery,Lollies
WGT2LB,200235,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,LOLBrand01L,Confectionery,Lollies
25485H,200236,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,LOLBrand01L,Confectionery,Lollies
CQXCS1,200237,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,LOLBrand01L,Confectionery,Lollies
XSRQLN,200238,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,LOLBrand01L,Confectionery,Lollies
ZZRJO7,200317,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
VBHH5O,200318,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
L5U7NT,200319,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
EDQMVQ,200320,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
WPQO2L,200321,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
NGIXMC,200322,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand03D,Beverages,Soft Drinks
4SX27D,200311,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
CBHHLK,200312,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
3YJZ99,200313,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
106AK3,200314,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
2OOUXQ,200315,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
S1FOI0,200316,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,SOFBrand02D,Beverages,Soft Drinks
RS210Q,200346,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
2LG1ZH,200347,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
QUNUE7,200348,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
A34MPY,200349,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
O2TLA2,200350,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
7F8LWV,200351,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,JUIBrand04J,Beverages,Juice
V59HOT,200341,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
GDUQ6D,200342,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
DTBYRG,200343,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
C8KIXC,200344,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
CSG4OF,200345,S001,2024-07-24,2024-07-30,30% Off,30.0,Catalog,False,False,JUIBrand03J,Beverages,Juice
DTRC85,200391,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
EHPZRV,200392,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
7VSYJA,200393,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
FCO3S6,200394,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
5QU0K5,200395,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand02Y,Dairy,Yoghurt
QZZKW3,200396,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
GI60Q6,200397,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
GUO8I5,200398,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
JWK6Z0,200399,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
HR9T9C,200400,S001,2024-07-24,2024-07-30,25% Off,25.0,Catalog,False,False,YOGBrand03Y,Dairy,Yoghurt
D1LQJS,200432,S001,2024-07-24,2024-07-30,Half Price,50.0,Catalog,True,True,CHEBrand06C,Dairy,Cheese
